,Top_10_Song,Performer_Count,Song_Name_Count,Debut_Position,Song_Name_Count,Performer_Count,Danceability,Energy,Loudness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Debut_Season,Debut_Month,Debut_Decade,Key,Mode,Time_Signature
20629,0,2,1,86,1,2,0.611,0.886,-4.673,0.0551,1.1e-06,0.247,0.27,112.988,3.60445,Winter,February,10's,C,Major,4/4
20630,0,1,2,87,2,1,0.728,0.415,-6.852,0.401,0.0,0.0616,0.455,114.145,2.9386666666666668,Winter,February,10's,G#,Major,4/4
20631,0,28,1,93,1,28,0.536,0.722,-4.163,0.312,0.0,0.117,0.499,143.78,3.3882166666666667,Winter,February,10's,E,Major,4/4
20632,0,1,1,94,1,1,0.682,0.173,-8.749,0.839,3.26e-05,0.0983,0.236,112.663,4.3380833333333335,Winter,February,10's,C#,Major,4/4
20633,0,1,2,100,2,1,0.587,0.671,-4.48,0.0823,0.0,0.161,0.1,127.133,3.5893333333333333,Winter,February,10's,D,Major,4/4
20634,1,7,1,38,1,7,0.731,0.469,-7.226,0.463,1.04e-06,0.103,0.631,98.963,2.75645,Winter,February,10's,F,Major,4/4
20635,0,2,1,48,1,2,0.92,0.674,-5.662,0.307,0.0,0.104,0.741,141.967,5.06735,Winter,February,10's,C#,Minor,4/4
20636,0,1,1,58,1,1,0.745,0.685,-5.7,0.53,0.0,0.176,0.437,121.977,6.065566666666666,Winter,February,10's,E,Minor,4/4
20637,0,14,1,62,1,14,0.852,0.727,-4.851,0.0962,0.0,0.154,0.496,130.014,3.878416666666667,Winter,February,10's,C#,Major,4/4
20638,0,1,1,66,1,1,0.803,0.743,-3.602,0.105,2.12e-06,0.099,0.674,108.005,3.3863333333333334,Winter,February,10's,C#,Minor,4/4
20639,0,14,1,72,1,14,0.95,0.743,-5.861,0.0646,1.19e-05,0.103,0.62,136.98,4.292433333333333,Winter,February,10's,Bb,Minor,4/4
20640,0,1,1,88,1,1,0.584,0.54,-7.786,0.0895,0.0,0.261,0.195,137.972,3.6813833333333332,Winter,February,10's,C#,Minor,4/4
20641,0,1,1,93,1,1,0.825,0.7,-5.098,0.0379,0.0,0.139,0.317,132.996,2.5593,Winter,February,10's,B,Minor,4/4
20642,0,2,1,99,1,2,0.683,0.691,-5.535,0.243,0.0,0.14,0.732,179.91,3.65845,Winter,February,10's,G#,Major,4/4
20643,0,1,1,100,1,1,0.586,0.525,-8.968,0.0705,0.0,0.0729,0.491,126.51,3.7077833333333334,Winter,February,10's,C,Major,4/4
20644,0,1,1,22,1,1,0.58,0.768,-5.482,0.608,1.05e-06,0.342,0.351,124.719,5.430666666666666,Winter,February,10's,B,Major,5/4
20645,1,13,1,43,1,13,0.776,0.78,-4.374,0.0622,0.0,0.081,0.666,124.949,3.4057833333333334,Winter,February,10's,Bb,Minor,4/4
20646,0,17,1,68,1,17,0.64,0.196,-11.478,0.819,3.63e-05,0.0978,0.301,143.919,3.7870333333333335,Winter,February,10's,E,Major,4/4
20647,0,1,2,70,2,1,0.77,0.565,-7.641,0.284,0.0,0.257,0.394,141.999,4.788666666666667,Winter,February,10's,Bb,Minor,4/4
20648,0,7,1,74,1,7,0.529,0.809,-6.554,0.36,0.0,0.242,0.136,125.285,3.8493333333333335,Winter,February,10's,G#,Major,4/4
20649,0,7,1,76,1,7,0.745,0.714,-6.729,0.147,0.0,0.132,0.554,136.972,3.56155,Winter,February,10's,C#,Major,4/4
20650,0,7,1,86,1,7,0.611,0.611,-8.751,0.388,0.0,0.113,0.38,142.187,4.528216666666666,Winter,February,10's,G#,Major,4/4
20651,0,1,2,87,2,1,0.492,0.532,-7.035,0.134,0.0,0.101,0.267,81.306,3.7988833333333334,Winter,February,10's,F#,Major,4/4
20652,0,1,1,89,1,1,0.641,0.504,-12.486,0.197,9.01e-05,0.288,0.276,130.786,4.813783333333333,Winter,February,10's,G,Major,4/4
20653,0,2,1,93,1,2,0.781,0.57,-5.874,0.273,0.0,0.196,0.858,107.059,3.2196833333333332,Winter,February,10's,B,Minor,4/4
20654,0,5,1,94,1,5,0.607,0.536,-7.306,0.386,0.0,0.102,0.434,147.986,3.77,Winter,February,10's,Bb,Major,4/4
20655,0,23,1,95,1,23,0.763,0.726,-6.405,0.259,0.0,0.0976,0.349,139.059,2.105766666666667,Winter,February,10's,C#,Major,4/4
20656,0,1,1,97,1,1,0.578,0.608,-5.997,0.831,0.0,0.108,0.199,84.932,3.50845,Winter,February,10's,G,Minor,4/4
20657,1,1,1,4,1,1,0.446,0.8,-5.404,0.0814,0.0,0.199,0.474,189.89,3.9622166666666665,Spring,March,10's,C,Major,4/4
20658,0,1,2,42,2,1,0.693,0.717,-6.346,0.14,0.0,0.0464,0.412,99.836,3.905133333333333,Spring,March,10's,A,Minor,4/4
20659,0,1,1,54,1,1,0.71,0.511,-6.442,0.145,0.0,0.131,0.183,86.995,3.5793333333333335,Spring,March,10's,F#,Major,4/4
20660,0,1,1,62,1,1,0.768,0.807,-5.508,0.053,2.99e-06,0.214,0.575,112.001,4.733333333333333,Spring,March,10's,D,Minor,4/4
20661,0,4,1,71,1,4,0.435,0.401,-6.721,0.51,0.0,0.077,0.133,136.837,4.205333333333333,Spring,March,10's,E,Major,4/4
20662,0,4,1,77,1,4,0.799,0.655,-6.34,0.659,0.0,0.135,0.82,128.038,3.9970666666666665,Spring,March,10's,C#,Major,4/4
20663,0,10,1,84,1,10,0.517,0.61,-6.373,0.153,0.0,0.416,0.163,135.498,3.1098833333333333,Spring,March,10's,C#,Major,4/4
20664,0,1,6,85,6,1,0.637,0.733,-4.387,0.0152,0.0,0.162,0.432,131.005,3.247333333333333,Spring,March,10's,G,Minor,4/4
20665,0,1,1,87,1,1,0.804,0.886,-2.512,0.0837,0.0,0.266,0.789,144.946,3.97645,Spring,March,10's,C#,Major,4/4
20666,0,1,1,88,1,1,0.981,0.417,-10.732,0.0471,0.359,0.103,0.262,122.044,2.1564,Spring,March,10's,B,Minor,4/4
20667,0,5,1,94,1,5,0.589,0.809,-5.292,0.231,0.0,0.0719,0.496,88.965,3.2402166666666665,Spring,March,10's,D#,Major,4/4
20668,0,6,2,96,2,6,0.464,0.813,-6.185,0.0153,0.0,0.254,0.516,75.975,3.7088833333333335,Spring,March,10's,Bb,Major,4/4
20669,1,10,1,27,1,10,0.497,0.489,-7.724,0.0576,9.91e-05,0.122,0.231,171.853,4.469783333333333,Spring,March,10's,B,Minor,4/4
20670,0,21,1,41,1,21,0.617,0.439,-5.63,0.424,0.0,0.127,0.242,139.979,4.67555,Spring,March,10's,A,Major,4/4
20671,0,7,4,44,4,7,0.532,0.452,-10.654,0.892,0.00113,0.127,0.203,129.895,3.638133333333333,Spring,March,10's,A,Minor,4/4
20672,0,31,1,46,1,31,0.804,0.456,-7.44,0.000668,0.0,0.31,0.165,130.014,3.75225,Spring,March,10's,G#,Major,4/4
20673,1,31,1,49,1,31,0.833,0.434,-8.795,0.0102,0.0219,0.165,0.281,150.062,3.41,Spring,March,10's,D,Major,4/4
20674,0,1,2,52,2,1,0.59,0.671,-6.098,0.0484,0.0,0.0604,0.438,149.982,2.830016666666667,Spring,March,10's,A,Major,4/4
20675,0,31,1,54,1,31,0.694,0.493,-8.581,0.0331,2.04e-06,0.431,0.313,166.457,4.422766666666667,Spring,March,10's,C#,Major,4/4
20676,1,1,1,56,1,1,0.617,0.635,-6.769,0.0498,1.44e-05,0.164,0.446,103.019,4.1193333333333335,Spring,March,10's,B,Minor,4/4
20677,0,31,1,91,1,31,0.816,0.414,-7.953,0.423,0.0,0.125,0.197,150.008,3.8354833333333334,Spring,March,10's,C#,Major,4/4
20678,0,31,1,99,1,31,0.852,0.438,-7.673,0.0145,0.0,0.263,0.627,150.945,4.640483333333333,Spring,March,10's,A,Major,4/4
20679,1,1,11,28,11,1,0.69,0.622,-5.025,0.253,0.0,0.116,0.544,102.04,3.501516666666667,Spring,March,10's,F,Minor,4/4
20680,0,1,4,34,4,1,0.736,0.795,-3.299,0.498,1.21e-06,0.254,0.511,104.066,3.8468833333333334,Spring,March,10's,C#,Minor,4/4
20681,0,1,3,37,3,1,0.415,0.369,-10.044,0.0303,7.64e-06,0.383,0.0913,95.746,4.190383333333333,Spring,March,10's,G#,Major,4/4
20682,0,2,1,48,1,2,0.628,0.481,-7.775,0.29,0.0,0.118,0.33,108.761,4.2395,Spring,March,10's,C#,Major,5/4
20683,0,1,1,78,1,1,0.972,0.563,-6.983,0.00528,0.00257,0.111,0.217,129.984,5.002666666666666,Spring,March,10's,B,Major,4/4
20684,0,2,1,89,1,2,0.759,0.245,-6.545,0.515,0.000154,0.102,0.209,96.992,3.95845,Spring,March,10's,F#,Major,4/4
20685,0,1,1,92,1,1,0.439,0.802,-3.644,0.333,0.0,0.377,0.725,168.032,3.0568833333333334,Spring,March,10's,G,Major,4/4
20686,0,10,1,96,1,10,0.505,0.79,-5.442,0.263,0.0884,0.123,0.445,155.934,3.5846666666666667,Spring,March,10's,D#,Minor,4/4
20687,0,7,2,100,2,7,0.594,0.721,-7.812,0.0209,8.55e-06,0.0879,0.253,128.942,3.9108833333333335,Spring,March,10's,D,Major,4/4
20688,1,21,7,37,7,21,0.599,0.448,-6.312,0.163,0.0,0.106,0.168,95.05,4.39,Spring,March,10's,G#,Major,3/4
20689,0,21,1,49,1,21,0.761,0.386,-6.158,0.355,0.0,0.0953,0.526,134.943,3.974,Spring,March,10's,E,Major,3/4
20690,0,21,1,53,1,21,0.624,0.876,-3.374,0.0735,0.0,0.327,0.781,99.943,2.8471166666666665,Spring,March,10's,A,Major,4/4
20691,0,21,2,59,2,21,0.522,0.385,-7.355,0.536,0.0,0.135,0.236,89.792,3.458666666666667,Spring,March,10's,C,Major,4/4
20692,0,21,1,72,1,21,0.78,0.745,-3.97,0.0559,0.0,0.0595,0.862,94.026,3.1546666666666665,Spring,March,10's,G,Major,4/4
20693,0,21,1,75,1,21,0.589,0.242,-10.517,0.914,0.0,0.0887,0.257,89.749,3.6851166666666666,Spring,March,10's,F#,Major,4/4
20694,0,21,1,83,1,21,0.838,0.492,-5.69,0.251,0.0,0.262,0.895,115.092,3.95555,Spring,March,10's,C#,Minor,4/4
20695,0,21,1,90,1,21,0.64,0.812,-5.647,0.086,0.0,0.0509,0.914,86.013,3.79045,Spring,March,10's,G#,Minor,4/4
20696,0,21,1,93,1,21,0.604,0.366,-7.881,0.719,0.0,0.162,0.181,105.177,4.140216666666666,Spring,March,10's,G,Major,3/4
20697,0,21,1,96,1,21,0.747,0.76,-4.294,0.448,0.0,0.153,0.682,99.975,3.185783333333333,Spring,March,10's,C#,Major,4/4
20698,0,1,1,14,1,1,0.873,0.561,-7.013,0.0766,2.93e-06,0.416,0.417,139.064,4.540883333333333,Spring,April,10's,C#,Major,4/4
20699,0,16,1,61,1,16,0.764,0.473,-11.084,0.753,0.306,0.171,0.212,106.14,3.826216666666667,Spring,April,10's,C,Minor,4/4
20700,0,1,1,71,1,1,0.802,0.628,-8.352,0.616,0.0,0.114,0.644,143.946,4.92755,Spring,April,10's,B,Minor,4/4
20701,0,8,1,72,1,8,0.776,0.503,-5.732,0.874,0.0,0.112,0.473,110.134,3.50475,Spring,April,10's,C,Minor,4/4
20702,0,7,1,78,1,7,0.587,0.229,-11.254,0.92,0.0,0.1,0.379,75.67,2.8621333333333334,Spring,April,10's,Bb,Minor,4/4
20703,0,1,1,95,1,1,0.417,0.58,-4.574,0.0307,1.45e-06,0.179,0.139,68.58,4.1128833333333334,Spring,April,10's,A,Major,5/4
20704,1,76,1,8,1,76,0.804,0.459,-11.556,0.304,0.0862,0.11,0.372,111.963,4.98235,Spring,April,10's,B,Major,4/4
20705,1,1,1,9,1,1,0.924,0.444,-8.227,0.0143,0.0,0.26,0.314,136.088,3.943583333333333,Spring,April,10's,C#,Major,4/4
20706,0,76,1,18,1,76,0.617,0.492,-7.588,0.0621,0.0,0.484,0.208,141.953,3.6445666666666665,Spring,April,10's,Bb,Minor,4/4
20707,0,76,1,29,1,76,0.872,0.389,-8.343,0.0343,0.000679,0.0941,0.156,131.012,3.1538333333333335,Spring,April,10's,C#,Major,4/4
20708,0,76,1,35,1,76,0.768,0.282,-10.348,0.11,0.0208,0.113,0.175,97.043,3.6615333333333333,Spring,April,10's,G#,Minor,4/4
20709,0,1,2,36,2,1,0.903,0.432,-11.885,0.0463,0.0,0.111,0.555,139.028,5.12655,Spring,April,10's,G#,Major,4/4
20710,0,76,1,38,1,76,0.724,0.548,-8.062,0.0521,7.4e-06,0.104,0.392,98.017,3.6093,Spring,April,10's,G,Minor,4/4
20711,0,2,1,40,1,2,0.919,0.627,-6.764,0.0626,0.0,0.529,0.52,97.076,2.4928166666666667,Spring,April,10's,Bb,Minor,4/4
20712,0,1,3,45,3,1,0.78,0.729,-9.138,0.0896,0.422,0.104,0.844,123.009,4.172283333333334,Spring,April,10's,F,Minor,4/4
20713,0,2,1,48,1,2,0.872,0.623,-6.984,0.0143,0.0214,0.125,0.0883,119.983,2.7106333333333335,Spring,April,10's,C#,Major,4/4
20714,0,76,1,49,1,76,0.719,0.354,-10.461,0.755,0.00969,0.349,0.205,123.152,1.79455,Spring,April,10's,B,Major,4/4
20715,0,1,1,50,1,1,0.621,0.247,-12.291,0.499,0.0239,0.113,0.221,111.974,3.1048833333333334,Spring,April,10's,B,Minor,4/4
20716,0,76,1,51,1,76,0.834,0.527,-10.4,0.235,0.00968,0.632,0.319,105.86,3.419383333333333,Spring,April,10's,G,Major,4/4
20717,0,1,1,54,1,1,0.669,0.385,-8.901,0.227,0.0,0.7,0.391,162.039,3.4353333333333333,Spring,April,10's,C,Major,4/4
20718,0,76,1,60,1,76,0.787,0.69,-6.206,0.234,0.0,0.112,0.465,171.029,4.72585,Spring,April,10's,G,Minor,4/4
20719,0,76,1,61,1,76,0.76,0.227,-8.327,0.379,0.0017,0.355,0.279,96.912,2.5620833333333333,Spring,April,10's,B,Minor,4/4
20720,0,1,1,62,1,1,0.813,0.558,-7.559,0.0754,0.0,0.385,0.631,124.949,4.1795,Spring,April,10's,A,Major,4/4
20721,0,76,1,64,1,76,0.519,0.576,-9.162,0.736,0.0,0.371,0.373,87.983,5.089566666666666,Spring,April,10's,E,Major,4/4
20722,0,3,1,70,1,3,0.429,0.275,-11.156,0.352,6.58e-06,0.185,0.258,76.683,6.133933333333333,Spring,April,10's,C,Major,4/4
20723,0,76,1,76,1,76,0.801,0.813,-6.404,0.0117,3.79e-06,0.157,0.403,129.962,2.3869,Spring,April,10's,G,Major,4/4
20724,0,1,1,88,1,1,0.524,0.772,-6.696,0.00273,0.000169,0.224,0.237,169.855,3.332883333333333,Spring,April,10's,G,Minor,4/4
20725,0,1,1,97,1,1,0.729,0.838,-4.476,0.00612,0.0,0.0721,0.349,136.869,4.5953333333333335,Spring,April,10's,G#,Minor,4/4
20726,0,1,1,98,1,1,0.696,0.817,-3.862,0.075,0.0,0.187,0.782,98.064,3.6068166666666666,Spring,April,10's,C#,Major,4/4
20727,1,12,1,49,1,12,0.732,0.75,-6.366,0.00264,0.0,0.109,0.401,155.096,3.0451166666666665,Spring,April,10's,B,Minor,4/4
20728,0,2,1,61,1,2,0.466,0.504,-7.456,0.641,0.0,0.226,0.222,151.719,3.8693333333333335,Spring,April,10's,C#,Major,3/4
20729,0,1,1,66,1,1,0.748,0.627,-6.029,0.131,0.0,0.0852,0.524,120.963,3.1415166666666665,Spring,April,10's,G,Major,4/4
20730,1,18,1,2,1,18,0.908,0.621,-6.638,0.000282,5.39e-05,0.0958,0.421,150.011,2.95,Spring,April,10's,C#,Minor,4/4
20731,0,1,1,53,1,1,0.613,0.839,-3.799,0.000854,0.0,0.341,0.526,104.975,3.727116666666667,Spring,April,10's,A,Minor,4/4
20732,0,10,3,59,3,10,0.885,0.94,-5.908,0.158,0.0,0.0675,0.77,110.005,2.705783333333333,Spring,April,10's,C#,Major,4/4
20733,0,19,1,60,1,19,0.653,0.911,-4.635,0.0338,0.000659,0.081,0.942,152.043,3.0166666666666666,Spring,April,10's,C,Major,4/4
20734,0,16,2,75,2,16,0.425,0.372,-10.92,0.861,0.0148,0.0733,0.292,79.456,4.3213333333333335,Spring,April,10's,C,Major,4/4
20735,0,1,1,81,1,1,0.684,0.823,-3.297,0.0744,0.0,0.111,0.647,91.048,3.4693833333333335,Spring,April,10's,A,Minor,4/4
20736,0,1,2,88,2,1,0.587,0.711,-6.33,0.171,0.0,0.125,0.381,98.008,4.2449,Spring,April,10's,C#,Major,4/4
20737,0,6,5,91,5,6,0.76,0.303,-11.362,0.238,8.09e-06,0.294,0.15,99.991,2.95955,Spring,April,10's,D,Major,4/4
20738,0,1,2,93,2,1,0.666,0.693,-3.638,0.047,0.0,0.115,0.132,159.972,3.6625666666666667,Spring,April,10's,C#,Major,4/4
20739,0,1,2,94,2,1,0.839,0.81,-5.274,0.501,0.0,0.117,0.814,129.014,3.487816666666667,Spring,April,10's,F,Minor,4/4
20740,0,1,1,96,1,1,0.784,0.728,-4.549,0.34,0.0,0.222,0.713,110.165,3.8193333333333332,Spring,April,10's,C,Minor,4/4
20741,0,5,1,98,1,5,0.501,0.836,-3.587,0.208,0.0,0.152,0.618,159.863,3.2,Spring,April,10's,B,Minor,4/4
20742,1,2,2,4,2,2,0.516,0.595,-4.63,0.0275,0.0,0.109,0.222,119.972,5.67845,Spring,April,10's,F,Major,4/4
20743,0,4,3,50,3,4,0.67,0.585,-4.861,0.107,1.11e-06,0.131,0.447,110.03,3.580033333333333,Spring,April,10's,F#,Minor,4/4
20744,1,1,4,74,4,1,0.726,0.769,-5.043,0.0293,0.0101,0.104,0.733,97.985,3.8983666666666665,Spring,April,10's,F#,Major,4/4
20745,0,1,1,79,1,1,0.758,0.646,-4.701,0.128,0.0,0.0778,0.589,155.955,3.2861833333333332,Spring,April,10's,G,Major,4/4
20746,0,1,1,89,1,1,0.786,0.854,-4.247,0.0729,1.63e-06,0.179,0.687,105.078,2.6194166666666665,Spring,April,10's,D,Major,4/4
20747,0,38,1,92,1,38,0.529,0.8,-3.726,0.00541,0.0,0.104,0.687,100.035,3.4551166666666666,Spring,April,10's,D,Major,4/4
20748,0,2,2,97,2,2,0.672,0.642,-4.552,0.127,0.0,0.137,0.656,123.984,3.3699,Spring,April,10's,F,Major,4/4
20749,0,11,1,99,1,11,0.532,0.64,-6.684,0.344,0.0,0.361,0.308,84.029,3.538666666666667,Spring,April,10's,A,Major,4/4
20750,0,8,1,100,1,8,0.555,0.896,-3.295,0.00434,0.0,0.145,0.578,114.995,2.9511166666666666,Spring,April,10's,C,Major,4/4
20751,1,18,1,4,1,18,0.638,0.523,-6.664,0.00454,0.0,0.0842,0.422,139.913,3.0991166666666667,Spring,May,10's,C#,Major,4/4
20752,0,1,1,14,1,1,0.658,0.535,-8.983,0.0265,0.0,0.2,0.419,110.684,3.7893333333333334,Spring,May,10's,A,Minor,4/4
20753,0,18,1,16,1,18,0.748,0.705,-4.547,0.204,0.0,0.246,0.483,189.891,3.4788833333333335,Spring,May,10's,E,Minor,4/4
20754,0,1,1,18,1,1,0.8,0.585,-7.343,0.264,0.0,0.153,0.779,126.058,3.5566666666666666,Spring,May,10's,Bb,Major,4/4
20755,0,18,1,32,1,18,0.67,0.7,-7.893,0.576,5.34e-06,0.226,0.648,69.986,2.67155,Spring,May,10's,C#,Major,4/4
20756,0,1,1,33,1,1,0.568,0.619,-6.899,0.138,1.67e-06,0.11,0.293,170.115,4.236666666666666,Spring,May,10's,C#,Major,4/4
20757,0,18,1,35,1,18,0.746,0.798,-8.382,0.137,0.0,0.139,0.553,109.968,3.58045,Spring,May,10's,C,Major,4/4
20758,0,18,1,37,1,18,0.665,0.535,-7.056,0.0786,1.68e-05,0.154,0.37,138.842,4.58755,Spring,May,10's,E,Minor,4/4
20759,0,22,1,39,1,22,0.697,0.506,-4.863,0.0792,0.0,0.0893,0.516,100.002,3.5227333333333335,Spring,May,10's,G#,Major,4/4
20760,0,18,1,42,1,18,0.678,0.562,-9.197,0.193,0.0,0.104,0.566,94.241,5.131333333333333,Spring,May,10's,D#,Minor,4/4
20761,0,18,1,50,1,18,0.588,0.479,-7.039,0.604,7.2e-06,0.527,0.434,150.414,7.676216666666667,Spring,May,10's,C#,Major,4/4
20762,0,18,1,54,1,18,0.357,0.238,-16.78,0.142,0.0859,0.55,0.494,156.907,1.9677833333333334,Spring,May,10's,G#,Minor,4/4
20763,0,18,1,58,1,18,0.706,0.557,-5.8,0.0347,0.0,0.276,0.205,132.98,4.147116666666666,Spring,May,10's,C,Major,4/4
20764,0,18,1,63,1,18,0.552,0.731,-6.873,0.0536,0.0,0.258,0.632,174.516,4.14355,Spring,May,10's,G,Major,4/4
20765,0,1,4,76,4,1,0.565,0.771,-5.22,0.00464,0.0,0.0568,0.573,168.385,3.758766666666667,Spring,May,10's,C#,Major,4/4
20766,0,1,1,78,1,1,0.957,0.593,-6.982,0.06,0.0,0.0908,0.284,127.027,4.126883333333334,Spring,May,10's,C#,Major,4/4
20767,0,1,1,87,1,1,0.622,0.867,-5.298,0.111,0.000104,0.346,0.339,140.011,5.521116666666667,Spring,May,10's,C#,Major,4/4
20768,0,7,1,93,1,7,0.607,0.575,-7.066,0.133,2.52e-06,0.0566,0.504,78.341,3.0151166666666667,Spring,May,10's,G#,Major,4/4
20769,0,1,1,99,1,1,0.441,0.379,-9.545,0.968,0.262,0.639,0.105,174.118,3.47045,Spring,May,10's,D,Major,3/4
20770,0,1,1,64,1,1,0.504,0.655,-8.644,0.604,0.00193,0.364,0.262,99.982,4.4011,Spring,May,10's,C,Minor,4/4
20771,1,4,2,68,2,4,0.775,0.613,-4.586,0.109,2.33e-05,0.134,0.797,100.066,3.4797833333333332,Spring,May,10's,D#,Minor,4/4
20772,0,1,1,87,1,1,0.742,0.599,-6.256,0.00419,1.02e-05,0.126,0.154,110.977,3.5337833333333335,Spring,May,10's,G#,Major,3/4
20773,0,9,3,90,3,9,0.695,0.818,-5.379,0.00647,4.87e-06,0.0219,0.916,119.965,3.0448833333333334,Spring,May,10's,F,Minor,4/4
20774,0,2,4,93,4,2,0.652,0.719,-7.251,0.0353,0.0,0.108,0.24,94.969,3.294,Spring,May,10's,C#,Major,4/4
20775,1,1,1,61,1,1,0.62,0.574,-7.788,0.57,0.0,0.19,0.352,100.021,4.16955,Spring,May,10's,F,Minor,4/4
20776,0,1,2,67,2,1,0.633,0.592,-7.245,0.197,0.0,0.099,0.679,90.066,3.2251833333333333,Spring,May,10's,C,Minor,4/4
20777,1,13,2,70,2,13,0.605,0.822,-4.833,0.00671,0.134,0.147,0.288,167.997,3.1191166666666668,Spring,May,10's,C,Major,4/4
20778,0,1,1,76,1,1,0.799,0.794,-5.834,0.13,8.23e-05,0.221,0.524,106.031,3.796883333333333,Spring,May,10's,F#,Major,4/4
20779,0,26,1,87,1,26,0.741,0.58,-7.741,0.153,0.0,0.109,0.428,97.092,3.682733333333333,Spring,May,10's,C,Major,4/4
20780,0,3,1,90,1,3,0.726,0.431,-6.666,0.0139,0.0,0.054,0.86,85.889,3.136233333333333,Spring,May,10's,C,Major,4/4
20781,0,1,1,91,1,1,0.791,0.581,-7.323,0.0113,0.0,0.35,0.438,162.99,3.0302,Spring,May,10's,B,Minor,4/4
20782,0,2,1,93,1,2,0.427,0.262,-8.541,0.746,0.0,0.068,0.228,104.085,3.7477833333333335,Spring,May,10's,G,Major,4/4
20783,0,2,1,100,1,2,0.785,0.62,-6.668,0.0138,0.0,0.15,0.478,78.476,3.9255833333333334,Spring,May,10's,G#,Major,4/4
20784,1,17,2,64,2,17,0.573,0.781,-6.406,0.0767,2.64e-05,0.0813,0.343,139.934,3.8651166666666668,Spring,May,10's,G#,Major,4/4
20785,0,24,1,79,1,24,0.523,0.725,-5.448,0.0558,6.96e-06,0.0937,0.528,155.855,3.58,Spring,May,10's,D,Major,4/4
20786,0,7,1,89,1,7,0.641,0.0628,-14.155,0.865,4.08e-06,0.105,0.275,129.004,4.134216666666667,Spring,May,10's,E,Major,4/4
20787,0,2,1,97,1,2,0.622,0.763,-6.4,0.055,8.91e-06,0.315,0.621,102.0,3.691116666666667,Spring,May,10's,A,Major,4/4
20788,0,1,1,62,1,1,0.754,0.762,-4.486,0.45,6.67e-05,0.224,0.673,92.002,4.54445,Summer,June,10's,F#,Minor,4/4
20789,0,10,2,80,2,10,0.965,0.414,-6.408,0.189,0.0,0.0767,0.728,121.032,3.5774666666666666,Summer,June,10's,C#,Major,4/4
20790,0,13,2,92,2,13,0.672,0.655,-5.021,0.0362,0.0,0.117,0.556,134.945,3.354,Summer,June,10's,Bb,Minor,4/4
20791,0,2,1,93,1,2,0.766,0.756,-5.861,0.213,0.0,0.349,0.716,94.027,3.8333333333333335,Summer,June,10's,F,Major,4/4
20792,0,1,3,95,3,1,0.739,0.619,-6.669,0.0572,0.0,0.105,0.58,112.961,3.7131166666666666,Summer,June,10's,Bb,Major,4/4
20793,0,3,1,98,1,3,0.379,0.497,-4.916,0.305,0.0,0.123,0.31,167.743,3.5459666666666667,Summer,June,10's,G#,Major,4/4
20794,0,9,1,100,1,9,0.74,0.879,-2.251,0.193,8.25e-05,0.0928,0.948,103.71,3.78155,Summer,June,10's,A,Minor,4/4
20795,1,1,1,42,1,1,0.874,0.497,-5.484,0.22,0.0,0.0761,0.542,106.023,3.4083666666666668,Summer,June,10's,F#,Major,4/4
20796,0,3,6,43,6,3,0.384,0.355,-6.329,0.717,0.0,0.0907,0.265,146.509,3.1304,Summer,June,10's,D,Major,4/4
20797,0,1,1,46,1,1,0.839,0.705,-5.194,0.0184,1.77e-05,0.102,0.575,119.954,4.042,Summer,June,10's,F,Minor,4/4
20798,0,3,1,47,1,3,0.334,0.617,-5.834,0.334,0.0,0.163,0.603,85.227,3.606516666666667,Summer,June,10's,F#,Minor,4/4
20799,0,1,1,66,1,1,0.629,0.723,-5.988,0.0207,0.0,0.188,0.514,101.016,3.2443833333333334,Summer,June,10's,C,Major,4/4
20800,0,34,1,76,1,34,0.554,0.903,-3.152,0.0103,0.0,0.107,0.419,112.998,3.4471166666666666,Summer,June,10's,G#,Major,4/4
20801,0,2,2,77,2,2,0.76,0.588,-7.082,0.0485,0.0,0.0847,0.384,102.974,3.4066666666666667,Summer,June,10's,A,Major,4/4
20802,0,3,1,92,1,3,0.292,0.462,-5.522,0.182,0.0,0.132,0.177,131.908,3.5122,Summer,June,10's,D,Major,4/4
20803,0,9,1,94,1,9,0.498,0.408,-7.946,0.644,0.0,0.0993,0.383,78.942,3.3162166666666666,Summer,June,10's,F#,Major,4/4
20804,0,6,1,74,1,6,0.735,0.588,-7.197,0.0356,0.0,0.107,0.434,90.002,3.2377833333333332,Summer,June,10's,F,Minor,4/4
20805,0,6,1,85,1,6,0.932,0.702,-3.459,0.00304,1.87e-05,0.267,0.53,143.001,2.79755,Summer,June,10's,G,Minor,4/4
20806,0,1,1,88,1,1,0.817,0.587,-6.502,0.052,0.00165,0.185,0.352,140.062,3.485716666666667,Summer,June,10's,D,Major,4/4
20807,0,7,1,90,1,7,0.65,0.782,-4.295,0.295,0.0,0.107,0.944,171.988,2.9482166666666667,Summer,June,10's,G#,Major,4/4
20808,0,6,1,91,1,6,0.646,0.756,-9.017,0.393,3.23e-05,0.202,0.596,193.881,2.8211166666666667,Summer,June,10's,A,Minor,4/4
20809,0,6,1,98,1,6,0.652,0.663,-7.78,0.205,0.0,0.105,0.377,114.133,2.2457833333333332,Summer,June,10's,B,Major,4/4
20810,0,18,1,99,1,18,0.763,0.628,-5.85,0.0531,0.0,0.114,0.193,140.958,3.17595,Summer,June,10's,B,Major,4/4
